"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extKeyUsage <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","7EB3264C02798A5F139A2346AA09D1AC","",""
"cert_serialNumberLen <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","16","",""
"cert_fingerprintSHA1 <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","85D91B01EE4601E40D53102DD576D51E97CF22B0","",""
"cert_fingerprintSHA256 <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","329E70D62FBD80E5BA49F55A224AE78B29F8A6ACF6405B4E6C31A35A070F914E","",""
"cert <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFHTCCBAWgAwIBAgIQfrMmTAJ5il8TmiNGqgnRrDANBgkqhkiG9w0BAQsFADA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXUjEwHhcNMjYwNzI0MjM1MTI5WhcNMjYxMDIzMDA1MTIyWjAoMSYwJAYDVQQDEx1ldmVuZW1lbnRyZXNwb25zYWJsZS5hZGVtZS5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAMb39CN7QIGOlRu44S4VClmMDoikzpUwVOK+MVZhOL/jM9q7hqxCQE+AuXb8rjn73T25V8RTtT67uwEflT9vf7iSwgfbrLuzQn2UbL3S0jtSwpZolCC2ZbKbNvGyobQibiO3100eq1NF1WewPkaF5iBbiKh6KCKnpx6H+2RfjVGB8BRC51WQsU4ZKkrhbftPpGCB/CMbURg0oZbt+7Y+KOCA7DieHEOjYkBJwutgZqjIhpn5GqeB5iu+9xB+SHROu1y3GPL72s0524OlxkZCaNwEAC1KhxeVGVCt1TACggVnPj5MUTOZeZvjDwlof2kg5oMv7FxyiZBWtvVQBUgb0ZUCAwEAAaOCAi4wggIqMA4GA1UdDwEB/wQEAwIFoDATBgNVHSUEDDAKBggrBgEFBQcDATAMBgNVHRMBAf8EAjAAMB0GA1UdDgQWBBRp1qtIWZ7pMgsynYweKzTdNGHCszAfBgNVHSMEGDAWgBRmaUnU3iqckQPPiQ4kuA4wA26ILjA1BggrBgEFBQcBAQQpMCcwJQYIKwYBBQUHMAKGGWh0dHA6Ly9pLnBraS5nb29nL3dyMS5jcnQwKAYDVR0RBCEwH4IdZXZlbmVtZW50cmVzcG9uc2FibGUuYWRlbWUuZnIwEwYDVR0gBAwwCjAIBgZngQwBAgEwNgYDVR0fBC8wLTAroCmgJ4YlaHR0cDovL2MucGtpLmdvb2cvd3IxL0gyWjZrYmZxSjNFLmNybDCCAQUGCisGAQQB1nkCBAIEgfYEgfMA8QB2ANgJVTuUT3r/yBYZb5RPhauw+Pxeh1UmDxXRLnK7RUsUAAABn5bBe7YAAAQDAEcwRQIhAP+cPOMeSFceSAdxFvcMYVqVKM5mQlOyuVcNQm4zM7KOAiAXBSB6E+pIQ1gK/qK40oIv0PoVHS4vjSFkD/93V4HRgAB3AJROQ4f67MHvgfMZJCaoGGUBx9NfOAIBP3JnfVU3LhnYAAABn5bBe34AAAQDAEgwRgIhANSwdcfzC/MiBtuuKMS6MQgahTF4QAGgL8XImha5mIY8AiEAg462zws2abaCzBvcWSNiaE9qwFHcMbbvJGlD764MIE8wDQYJKoZIhvcNAQELBQADggEBAAILCNdHOhPn4ZwtLgzIoFraUQ+PaT5gK4O54F3Ns8/X800bvEKNTAEqzLxZVng5TTJ9D+0UVEDFwQ4+0BwFXoBcxMmUBB5Yl5AI02brpDBd40/hjz04CkIG47Tq8AIaRmtc4mCQ8/oYpzpHvKZT2l7GzR8EDuHgC65PXGYjw3PS7nDHeET2WvunxziBinRZ+T+8pF9L4rWLrGsfUu8Vl5z9Tc+OkBvI8W+M+JvOaRFK5S0KCOrkX8+21gPuCO7riuarsxmw/lMzxOufZ+8ycgt2R3oF6ldpj/s3Ey8FipWDInSBv4PwPw1APF57YVSi4ziTH850r8XO4IpPNUsNW2k=\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","evenementresponsable.ademe.fr","",""
"cert_commonName_wo_SNI <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","request w/o SNI didn't succeed","",""
"cert_subjectAltName <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","evenementresponsable.ademe.fr","",""
"cert_trust <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","no","",""
"cert_expirationStatus <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","MEDIUM","expires < 60 days (35)","",""
"cert_notBefore <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","2026-07-24 23:51","",""
"cert_notAfter <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","MEDIUM","2026-10-23 00:51","",""
"cert_extlifeSpan <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","http://c.pki.goog/wr1/H2Z6kbfqJ3E.crl","",""
"cert_ocspURL <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","--","",""
"OCSP_stapling <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","not offered","",""
"cert_mustStapleExtension <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","--","",""
"DNS_CAArecord <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","LOW","--","",""
"certificate_transparency <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","3","",""
"certs_list_ordering_problem <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","no","",""
"cert_caIssuers <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","WR1 (Google Trust Services from US)","",""
"intermediate_cert <#1> <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFCzCCAvOgAwIBAgIQf9niwtIEigR0tieibQhopzANBgkqhkiG9w0BAQsFADBHMQswCQYDVQQGEwJVUzEiMCAGA1UEChMZR29vZ2xlIFRydXN0IFNlcnZpY2VzIExMQzEUMBIGA1UEAxMLR1RTIFJvb3QgUjEwHhcNMjMxMjEzMDkwMDAwWhcNMjkwMjIwMTQwMDAwWjA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXUjEwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDPbjYWircr7kaYAx1TcA937qNLoHK+jyMtwkfGj1yN+T3mGo7uMyINyRFIuLBizvRpDXICfd7VJg/DbpvPfg7XIM/GkDujggbaOp3/bFa/3OlhlEXkabxPD8kTwK1hRHIggdAPK55oamJqj4oiV3lpK+IkM352YyxdvFFpfiMHsf92gfHuuFi1azUV76HmSCg5lzHZBx+Vp56uz5i8no2KA+Gwl01Qb5NMSh/4233xkJkVf+OW7e4xgepyPVId3yVkpQtwqp7oqLlHyKdaECVgb0Lh1z/njwzwwoNGMyDmS3cEdqFop10VGO/YKHc1rQ6tRuRibuKq+MzvN34PJrMHAgMBAAGjgf4wgfswDgYDVR0PAQH/BAQDAgGGMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdDgQWBBRmaUnU3iqckQPPiQ4kuA4wA26ILjAfBgNVHSMEGDAWgBTkrysmcRorSCeFL1JmLO/wiRNxPjA0BggrBgEFBQcBAQQoMCYwJAYIKwYBBQUHMAKGGGh0dHA6Ly9pLnBraS5nb29nL3IxLmNydDArBgNVHR8EJDAiMCCgHqAchhpodHRwOi8vYy5wa2kuZ29vZy9yL3IxLmNybDATBgNVHSAEDDAKMAgGBmeBDAECATANBgkqhkiG9w0BAQsFAAOCAgEATuazCBEgkWAn+VGQTQIY7rjBidUihJfm1t/mTjo7KQR+3iDx4o2L06oeF0Q3wpKYpQgI/TeMqUlYMWQmZbWPE0PX8pfsVAE5E5tVOjh34bNAJwDPVnsZVJwzN3nw5BGQ7sxRspFzIcM/qbbTpNeXf9II4Wsk2+Tv6FSVFZUL3/0uHradbruDWjRQ4IZ7mYqKiEqk08dpOZ+TmBzwykEGy1/IXberb6Ap1SSnn2+RI7t6N/fqPCrwwFjp8kg1G6etRATGBaPYCx+GjJMFPX+k97Alvoj3/98SvqdegLPYEPjvxUclHpiKLD63NMmVarVQddIL6kOvTe5k0pnxRnR+mndGHIQc77TLbcZFeja56PynlSqmer578c7CBrPqo1BVmPyWUK+v6sGuzs7Mq7QQaxVs4710cI/MpPp1ovxMVt17ENKxLk34LpEKAKVmqwnzbHHRjhXNeCC984XDOwLEp0K4MzHl8ZOWJQAakCdVlFC+PyA3GP2JX/QLoqWNHGuN9c9vLObDhHVs/L+65De+OdnnjpFGI9xxtsNyRsyaHdFAf5z7ulOoXDXkHCCej/Ehs5docReNt16W2xbH/EBuirJrOzFE2rtALxksl1TdEjOfIKXOJfUqQeVI5+hA7V+n1+A/n7Npg0S+5ODytWh5XW54ccN1drJnMK54ttozh0c=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1> <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","B10B6F00E609509E8700F6D34687A2BFCE38EA05A8FDF1CDC40C3A2A0D0D0E45","",""
"intermediate_cert_notBefore <#1> <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","2023-12-13 09:00","",""
"intermediate_cert_notAfter <#1> <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","2029-02-20 14:00","",""
"intermediate_cert_expiration <#1> <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1> <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","WR1 <-- GTS Root R1","",""
"intermediate_cert <#2> <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFYjCCBEqgAwIBAgIQd70NbNs2+RrqIQ/E8FjTDTANBgkqhkiG9w0BAQsFADBXMQswCQYDVQQGEwJCRTEZMBcGA1UEChMQR2xvYmFsU2lnbiBudi1zYTEQMA4GA1UECxMHUm9vdCBDQTEbMBkGA1UEAxMSR2xvYmFsU2lnbiBSb290IENBMB4XDTIwMDYxOTAwMDA0MloXDTI4MDEyODAwMDA0MlowRzELMAkGA1UEBhMCVVMxIjAgBgNVBAoTGUdvb2dsZSBUcnVzdCBTZXJ2aWNlcyBMTEMxFDASBgNVBAMTC0dUUyBSb290IFIxMIICIjANBgkqhkiG9w0BAQEFAAOCAg8AMIICCgKCAgEAthECix7joXebO9y/lD63ladAPKH9gvl9MgaCcfb2jH/76Nu8ai6Xl6OMS/kr9rH5zoQdsfnFl97vufKj6bwSiV6nqlKr+CMny6SxnGPb15l+8Ape62im9MZaRw1NEDPjTrETo8gYbEvs/AmQ351kKSUjB6G00j0uYODP0gmHu81I8E3CwnqIiru6z1kZ1q+PsAewnjHxgsHA3y6mbWwZDrXYfiYaRQM9sHmklCitD38m5agI/pboPGiUU+6DOogrFZYJsuB6jC511pzrp1Zkj5ZPaK49l8KEj8C8QMALXL32h7M1bKwYUH+E4EzNktMg6TO8UpmvMrUpsyUqtEj5cuHKZPfmghCN6J3Cioj6OGaK/GP5Afl4/Xtcd/p2h/rs37EOeZVXtL0m79YB0esWCruOC7XFxYpVq9Os6pFLKcwZpDIlTirxZUTQAs6qzkm06p98g7BAe+dDq6dso499iYH6TKX/1Y7DzkvgtdizjkXPdsDtQCv9Uw+wp9U7DbGKogPeMa3Md+pvez7W35EiEua++tgy/BBjFFFy3l3WFpO9KWgz7zpm7AeKJt8T11dleCfeXkkUAKIAf5qoIbapsZWwpbkNFhHax2xIPEDgfg1azVY80ZcFuctL7TlLnMQ/0lUTbiSw1nH69MG6zO0b9f6BQdgAmD06yK56mDcYBZUCAwEAAaOCATgwggE0MA4GA1UdDwEB/wQEAwIBhjAPBgNVHRMBAf8EBTADAQH/MB0GA1UdDgQWBBTkrysmcRorSCeFL1JmLO/wiRNxPjAfBgNVHSMEGDAWgBRge2YaRQ2XyolQL30EzTSo//z9SzBgBggrBgEFBQcBAQRUMFIwJQYIKwYBBQUHMAGGGWh0dHA6Ly9vY3NwLnBraS5nb29nL2dzcjEwKQYIKwYBBQUHMAKGHWh0dHA6Ly9wa2kuZ29vZy9nc3IxL2dzcjEuY3J0MDIGA1UdHwQrMCkwJ6AloCOGIWh0dHA6Ly9jcmwucGtpLmdvb2cvZ3NyMS9nc3IxLmNybDA7BgNVHSAENDAyMAgGBmeBDAECATAIBgZngQwBAgIwDQYLKwYBBAHWeQIFAwIwDQYLKwYBBAHWeQIFAwMwDQYJKoZIhvcNAQELBQADggEBADSkHrEoo9C0dhemMXoh6dFSPsjbdBZBiLg9NR3t5P+T4Vxfq7vqfM/b5A3Ri1fyJm9bvhdGaJQ3b2t6yMAYN/olUazsaL+yyEn9WprKASOshIArAoyZl+tJaox118fessmXn1hIVw41oeQa1v1vg4Fv74zPl6/AhSrw9U5pCZEt4Wi4wStz6dTZ/CLANx8LZh1J7QJVj2fhMtfTJr9w4z30Z209fOU0iOMy+qduBmpvvYuR7hZL6Dupszfnw0Skfths18dG9ZKb59UhvmaSGZRVbNQpsg3BZlvid0lIKO2d1xozclOzgjXPYovJJIultzkMu34qQb9Sz/yilrbCgj8=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2> <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","3EE0278DF71FA3C125C4CD487F01D774694E6FC57E0CD94C24EFD769133918E5","",""
"intermediate_cert_notBefore <#2> <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","2020-06-19 00:00","",""
"intermediate_cert_notAfter <#2> <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","2028-01-28 00:00","",""
"intermediate_cert_expiration <#2> <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2> <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","GTS Root R1 <-- GlobalSign Root CA","",""
"intermediate_cert_badOCSP <hostCert#1>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","intermediate certificate(s) is/are ok","",""
"cert_signatureAlgorithm <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","ECDSA with SHA256","",""
"cert_keySize <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","EC 256 bits (curve P-256)","",""
"cert_keyUsage <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","Digital Signature","",""
"cert_extKeyUsage <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","6A8499402CB8D8AF0E744B1CFD9EAA5F","",""
"cert_serialNumberLen <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","16","",""
"cert_fingerprintSHA1 <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","FDE59DF64BAED87D14C7CB81FD3A012F79C5B53B","",""
"cert_fingerprintSHA256 <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","E63CE7F612AFBFF50F9A2CDB416CAA40AF8ED9CA564C52915090DA3EAFD0F833","",""
"cert <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDkTCCAzegAwIBAgIQaoSZQCy42K8OdEsc/Z6qXzAKBggqhkjOPQQDAjA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXRTEwHhcNMjYwNzI0MjM1MTQxWhcNMjYxMDIzMDA1MTM1WjAoMSYwJAYDVQQDEx1ldmVuZW1lbnRyZXNwb25zYWJsZS5hZGVtZS5mcjBZMBMGByqGSM49AgEGCCqGSM49AwEHA0IABMJAcn9hFKpTca70HG9O7WKz4WMAhuXLRZ90psLkD2/6eRCr2MbY5mYCEzweJYg6wgB3poSaUS65HdF4Zkm5VYGjggIuMIICKjAOBgNVHQ8BAf8EBAMCB4AwEwYDVR0lBAwwCgYIKwYBBQUHAwEwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUqu1t/qxQhk/cjN0BewRuUPd704swHwYDVR0jBBgwFoAUkHeSNWfE/6jMqeZ72YB5e8yT+TgwNQYIKwYBBQUHAQEEKTAnMCUGCCsGAQUFBzAChhlodHRwOi8vaS5wa2kuZ29vZy93ZTEuY3J0MCgGA1UdEQQhMB+CHWV2ZW5lbWVudHJlc3BvbnNhYmxlLmFkZW1lLmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMDYGA1UdHwQvMC0wK6ApoCeGJWh0dHA6Ly9jLnBraS5nb29nL3dlMS9Ic0MzU0JId1JFby5jcmwwggEFBgorBgEEAdZ5AgQCBIH2BIHzAPEAdwCUTkOH+uzB74HzGSQmqBhlAcfTXzgCAT9yZ31VNy4Z2AAAAZ+Wwaf6AAAEAwBIMEYCIQDLDy1TnsXw1mp4Kk4ho93ZPsRu0IFfByzOvNKdgvYMJwIhAP02Jk76Mjn48t815neFKu9dN3Fl1/WiiEajybczfecKAHYA1219ENGn9XfCx+lf1wC/+YLJM1pl4dCzAXMXwMjFaXcAAAGflsGn6gAABAMARzBFAiEA43m0xXuN401MYnnIPtzHQtv1PCAzWUy7SgeieHjmdcMCIC0GkWuuMObIEalMuLvq+kYNuaUnLgoGEaNBvRRRURsTMAoGCCqGSM49BAMCA0gAMEUCIQDkllLK0BgSTwfI2w2fDf92EXZzGr33AvORHfjqV1VMHwIgCZrmC666Arq16qXUXgjp6m9dn4W3Np/FHjlxbQCr+oU=\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","evenementresponsable.ademe.fr","",""
"cert_commonName_wo_SNI <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","request w/o SNI didn't succeed, usual for EC certificates","",""
"cert_subjectAltName <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","evenementresponsable.ademe.fr","",""
"cert_trust <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","no","",""
"cert_expirationStatus <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","MEDIUM","expires < 60 days (35)","",""
"cert_notBefore <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","2026-07-24 23:51","",""
"cert_notAfter <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","MEDIUM","2026-10-23 00:51","",""
"cert_extlifeSpan <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","http://c.pki.goog/we1/HsC3SBHwREo.crl","",""
"cert_ocspURL <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","--","",""
"OCSP_stapling <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","not offered","",""
"cert_mustStapleExtension <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","--","",""
"DNS_CAArecord <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","LOW","--","",""
"certificate_transparency <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","3","",""
"certs_list_ordering_problem <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","no","",""
"cert_caIssuers <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","WE1 (Google Trust Services from US)","",""
"intermediate_cert <#1> <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","-----BEGIN CERTIFICATE-----\nMIICnzCCAiWgAwIBAgIQf/MZd5csIkp2FV0TttaF4zAKBggqhkjOPQQDAzBHMQswCQYDVQQGEwJVUzEiMCAGA1UEChMZR29vZ2xlIFRydXN0IFNlcnZpY2VzIExMQzEUMBIGA1UEAxMLR1RTIFJvb3QgUjQwHhcNMjMxMjEzMDkwMDAwWhcNMjkwMjIwMTQwMDAwWjA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXRTEwWTATBgcqhkjOPQIBBggqhkjOPQMBBwNCAARvzTr+Z1dHTCEDhUDCR127WEcPQMFcF4XGGTfn1XzthkubgdnXGhOlCgP4mMTG6J7/EFmPLCaY9eYmJbsPAvpWo4H+MIH7MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwEgYDVR0TAQH/BAgwBgEB/wIBADAdBgNVHQ4EFgQUkHeSNWfE/6jMqeZ72YB5e8yT+TgwHwYDVR0jBBgwFoAUgEzW63T/STaj1dj8tT7FavCUHYwwNAYIKwYBBQUHAQEEKDAmMCQGCCsGAQUFBzAChhhodHRwOi8vaS5wa2kuZ29vZy9yNC5jcnQwKwYDVR0fBCQwIjAgoB6gHIYaaHR0cDovL2MucGtpLmdvb2cvci9yNC5jcmwwEwYDVR0gBAwwCjAIBgZngQwBAgEwCgYIKoZIzj0EAwMDaAAwZQIxAOcCq1HW90OVznX+0RGU1cxAQXomvtgM8zItPZCuFQ8jSBJSjz5keROv9aYsAm5VsQIwJonMaAFi54mrfhfoFNZEfuNMSQ6/bIBiNLiyoX46FohQvKeIoJ99cx7sUkFN7uJW\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1> <hostCert#2>","evenementresponsable.ademe.fr/104.18.0.202","443","INFO","1DFC1605FBAD358D8BC844F76D15203FAC9CA5C1A79FD4857FFAF2864FBEBF96","",""
